order_id,order_status,purchase_dt,estimated_dt,actual_dt,observation_class
4cd90538d177466bf45e1a552242c216,shipped,2018-01-12 21:14:20,2018-02-14,,OUTCOME_UNOBSERVED_BY_DATASET_END
c313f7a184ca89fe98049253bd4a3806,shipped,2018-08-06 21:09:21,2018-08-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
fcfe1ea18aae8ae4a08253fd4060a763,unavailable,2017-02-11 10:36:04,2017-03-10,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
44b4829b58167b697a69c8aa8eb64733,canceled,2017-03-01 11:26:37,2017-03-20,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
1857e77a4bad8abb2db929f107430663,canceled,2017-08-31 23:55:57,2017-09-28,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
8d4159350057e7ebf61c0083d75c8712,processing,2018-01-24 09:34:27,2018-02-19,,OUTCOME_UNOBSERVED_BY_DATASET_END
6954eac303f94f5f51b80deb4ba7be50,canceled,2018-08-03 15:05:58,2018-08-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
bde483878bed3f9a95fed760af049891,shipped,2018-08-01 19:06:24,2018-08-22,,OUTCOME_UNOBSERVED_BY_DATASET_END
b87fe28d8d70119601f63b7b131e7af0,unavailable,2017-04-01 16:47:25,2017-04-25,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
6c37458893de8ddaa38b557e58e3bfb7,shipped,2018-01-06 15:42:24,2018-02-07,,OUTCOME_UNOBSERVED_BY_DATASET_END
3f2d65e9302a444056b6b65922647a10,processing,2017-08-02 12:48:57,2017-09-01,,OUTCOME_UNOBSERVED_BY_DATASET_END
c8a39e88e6ff246e21f6fc93c50a2e88,canceled,2017-05-27 22:45:48,2017-06-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
fa65dad1b0e818e3ccc5cb0e39231352,shipped,2017-04-20 12:45:34,2017-05-18,,OUTCOME_UNOBSERVED_BY_DATASET_END
6feadaaee762109cbc3bfaf93254fab9,canceled,2017-07-02 21:36:22,2017-07-19,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
5f81f8debb479300dc3ae13616afb823,processing,2017-07-26 14:52:33,2017-09-13,,OUTCOME_UNOBSERVED_BY_DATASET_END
bb8edfe0742a6a0279b7dff848289568,canceled,2018-08-30 10:24:34,2018-09-18,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
03d1edbd314ca7682ec0f3e67d3763e2,unavailable,2017-06-29 20:04:14,2017-07-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7cb4dff15cb0bfae18db9857cf0455f4,shipped,2018-03-27 16:57:14,2018-04-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
00bca4adac549020c1273714d04d0208,unavailable,2017-02-14 14:49:29,2017-03-13,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
31d088e504f8c5f70f6b429451511680,shipped,2017-05-02 20:52:16,2017-05-25,,OUTCOME_UNOBSERVED_BY_DATASET_END
3a2b0d4a2b00020fddcc9d625553a114,shipped,2018-08-12 22:26:07,2018-08-16,,OUTCOME_UNOBSERVED_BY_DATASET_END
cceecfd4fd8a5cdfc10a03fb86e1d5b9,invoiced,2017-04-27 13:48:41,2017-06-20,,OUTCOME_UNOBSERVED_BY_DATASET_END
583f25389c1ba1869b3311c5cf44e9db,shipped,2017-11-15 00:03:55,2017-12-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
f60acdf6e4ce0842ce375a157ae600c0,shipped,2017-10-07 19:02:42,2017-11-07,,OUTCOME_UNOBSERVED_BY_DATASET_END
5b3367de06e5c2955a98de36a52fbe1a,canceled,2017-03-07 12:43:03,2017-03-28,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7d88cc8f8bebb0e650d408c374a62b29,invoiced,2017-10-05 22:22:48,2017-11-03,,OUTCOME_UNOBSERVED_BY_DATASET_END
7c0659561e8e95e839b8a4f9f4b6fab9,canceled,2018-05-19 23:33:33,2018-06-04,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
228b82b829438b71d9b164c1a8cea481,invoiced,2018-05-16 12:59:07,2018-06-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
cdf36cd4632fe33085adec5cf3d6b306,unavailable,2017-02-25 20:20:04,2017-03-31,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
02b9fd867657f257dc634a2e7e0f73c5,shipped,2017-06-10 12:16:30,2017-07-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
2e935fa1d39497aa0ec3f1107fbfb5b8,unavailable,2017-09-29 14:07:03,2017-10-24,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
73b205f9aeaddefc8fd66b0816877e3d,shipped,2018-03-19 14:48:23,2018-04-10,,OUTCOME_UNOBSERVED_BY_DATASET_END
737750ec93ce0309b44d477651bf0642,processing,2017-08-04 19:31:34,2017-08-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
12f3c6723ad757676360f2b5bd8ce007,processing,2018-01-19 18:24:33,2018-02-20,,OUTCOME_UNOBSERVED_BY_DATASET_END
a9c8ac0c26c178f0ad33618f96225a01,canceled,2018-07-22 23:36:14,2018-08-07,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a2621d414c9c28d85816bbc9f2e8980d,unavailable,2017-09-22 15:42:18,2017-10-19,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
d16f9a68b1aa5e1e872a86a474930835,invoiced,2017-02-04 10:12:38,2017-03-07,,OUTCOME_UNOBSERVED_BY_DATASET_END
02f30be57375dc610c40ca989d2385b7,shipped,2017-11-27 18:25:55,2017-12-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
8d38f0c621183c4e95c8c65aba625120,shipped,2017-07-23 11:26:15,2017-08-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
02e723e8edb4a123d414f56cc9c4665e,canceled,2017-08-18 14:30:19,2017-09-21,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
1c95864be748aeb7e70002b2d365646f,canceled,2017-04-14 16:11:03,2017-05-17,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
b364561ec1da2bd9c795360c47956c21,invoiced,2017-07-25 12:48:50,2017-08-10,,OUTCOME_UNOBSERVED_BY_DATASET_END
a584b2acfafd53fc605e76baa4a5cfaf,shipped,2018-02-01 22:40:26,2018-02-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
517e46dd2b1a674f95729233d3cdd938,processing,2017-02-20 21:34:07,2017-03-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
e5476d1c0a9bcc909b2f4bc24559bdde,canceled,2017-02-13 17:17:36,2017-03-16,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
42a7750bca23818abc83ea9c3298eace,shipped,2018-06-15 16:50:35,2018-06-29,,OUTCOME_UNOBSERVED_BY_DATASET_END
0e7fec3052b5bdeace9c7f2eef9df18b,processing,2017-04-08 01:34:18,2017-05-04,,OUTCOME_UNOBSERVED_BY_DATASET_END
c94939ec208457c136427d40ea7bb4cf,canceled,2017-09-06 16:23:33,2017-09-25,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a9d045793a3a75774ac0fedb5d7d46c6,shipped,2017-07-04 10:50:11,2017-08-03,,OUTCOME_UNOBSERVED_BY_DATASET_END
ca7d7c95b0f170aae8a2ee59e2f24f66,processing,2017-02-09 16:09:42,2017-03-10,,OUTCOME_UNOBSERVED_BY_DATASET_END
5f0dfd096a455e93ffb4ee0635b32264,canceled,2018-07-29 15:15:39,2018-08-02,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
c8aa4f194c31e8abee2df7dbe3a42222,processing,2017-07-06 09:57:31,2017-07-28,,OUTCOME_UNOBSERVED_BY_DATASET_END
20343beb23f60b10de8ede4f709752cb,shipped,2017-10-11 14:15:48,2017-10-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
c6697f0b5a341cb2e357e996c100664a,shipped,2017-12-01 11:09:24,2017-12-28,,OUTCOME_UNOBSERVED_BY_DATASET_END
b5d4eb6b98c48a1d20e7a7663881bdd0,canceled,2017-10-06 21:54:55,2017-10-30,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7f93d00f6512fe25e73b5de688cd5677,shipped,2017-04-14 21:58:15,2017-05-08,,OUTCOME_UNOBSERVED_BY_DATASET_END
c717b33977b903c18d81f8ee220ca736,shipped,2017-03-27 22:35:58,2017-04-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
bf6b6ca366554e505b129b759520e852,shipped,2017-08-27 19:30:59,2017-09-18,,OUTCOME_UNOBSERVED_BY_DATASET_END
e809c167a9cfd31aee1293abe8995065,processing,2018-01-04 18:23:45,2018-02-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
6a6f4f30f771eb3acb7dd11e08a53e00,shipped,2017-11-27 17:54:27,2017-12-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
85fc293d3e0bf416c547c15d991e096a,unavailable,2017-12-07 20:38:53,2017-12-26,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7525729ed75b4d65c84bf8499bef7df2,canceled,2017-02-22 19:36:22,2017-03-30,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
30945faa37e8264ea2815f7bf799adf0,unavailable,2017-01-31 11:40:55,2017-03-02,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
ec60e48662eb9eaf9ae685a3afa56518,unavailable,2018-02-21 09:55:14,2018-03-13,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
c37db340dcc0235b5e71ab73787846a2,processing,2017-09-01 17:22:43,2017-09-22,,OUTCOME_UNOBSERVED_BY_DATASET_END
899b8d92e1bdaece69745ffcc3c47d08,invoiced,2018-05-12 18:49:56,2018-06-01,,OUTCOME_UNOBSERVED_BY_DATASET_END
32609bbb3dd69b3c066a6860554a77bf,invoiced,2017-11-18 17:27:14,2017-12-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
9d36629c95cfcac0564afda65e270991,processing,2017-06-26 18:15:22,2017-07-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
daed2231418803be9327f1b4a2cec04d,shipped,2017-07-04 22:54:40,2017-07-19,,OUTCOME_UNOBSERVED_BY_DATASET_END
31dd19623d916b1848334732b797d5f5,processing,2017-06-25 17:50:06,2017-07-18,,OUTCOME_UNOBSERVED_BY_DATASET_END
08ee9c1b1da47ffd2a7c7163aa134b16,unavailable,2017-08-04 21:47:44,2017-09-06,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
c229c6a2f0ecb33d8e2779ebddec3a1f,shipped,2017-12-13 21:24:35,2018-01-02,,OUTCOME_UNOBSERVED_BY_DATASET_END
e8373fd2805212d0bc74790901dc446c,shipped,2018-03-10 01:16:15,2018-04-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
676c554a88771af1264e81fa10e7e760,shipped,2018-05-02 21:10:43,2018-05-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
284705e9a68479f4ef401d31e5400948,shipped,2017-07-16 16:05:00,2017-08-04,,OUTCOME_UNOBSERVED_BY_DATASET_END
8d16656866ce7d67f81d49a9707ab76e,invoiced,2017-12-25 18:36:16,2018-01-30,,OUTCOME_UNOBSERVED_BY_DATASET_END
c4d634f71b69d24d203a3c63edb87e06,shipped,2018-02-20 21:57:03,2018-03-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
8d89165df616ded20b2cd1bbf3105d28,shipped,2018-03-02 11:35:23,2018-04-09,,OUTCOME_UNOBSERVED_BY_DATASET_END
b0b5cb8bc442bc5599f4bf65dfc67cf8,shipped,2017-03-23 12:10:06,2017-04-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
f5e0327c97a90df59977a815f6e4453c,unavailable,2017-12-06 14:39:11,2018-01-03,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
b713808dd06ed1a61d95a024a3e367a1,shipped,2018-02-14 14:34:30,2018-03-08,,OUTCOME_UNOBSERVED_BY_DATASET_END
7cfa6258a4b606dc9223e212c6cd1341,shipped,2017-10-06 13:00:51,2017-11-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
d01c5b46e00bd214519fe9f64bbb2649,canceled,2017-03-13 20:30:13,2017-04-03,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7aec7711c4f60453a59bf2f85d18187f,unavailable,2017-10-11 10:40:41,2017-10-30,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
3e8c191415aece16ba1ac896f535b484,shipped,2018-04-13 16:27:31,2018-05-02,,OUTCOME_UNOBSERVED_BY_DATASET_END
4fafa25ee16300a26f7ef92f3d15b58b,canceled,2018-02-09 17:36:42,2018-03-08,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
e25b0e7a7493d60787761f999380b492,processing,2017-10-30 20:40:09,2017-11-13,,OUTCOME_UNOBSERVED_BY_DATASET_END
db62e0a0d6c8476c079bda2174228551,unavailable,2018-08-02 12:05:49,2018-08-07,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a229af912d66e534353b1fa59daef44b,unavailable,2017-10-27 10:04:29,2017-11-22,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
83fc33b62b8c7c39e2258d081955143d,processing,2018-05-15 20:00:48,2018-05-30,,OUTCOME_UNOBSERVED_BY_DATASET_END
2db84a082bda455eb1da10727e7ca621,canceled,2018-02-02 15:29:05,2018-02-20,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
541d81a8afee2348b192cc10df37367c,canceled,2018-05-07 17:46:04,2018-05-29,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a4cb4720582c75021fae7dbbd99f3375,shipped,2018-02-28 12:53:24,2018-03-22,,OUTCOME_UNOBSERVED_BY_DATASET_END
670e3b20191d3198a76069c8f9b12355,canceled,2017-02-03 00:55:24,2017-03-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
3addeedb2235eeb1e75dd513cd6eeb35,canceled,2018-03-21 15:41:24,2018-04-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
ba2821b49c92e278db491d3e19fa0556,canceled,2017-05-02 17:51:28,2017-05-26,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
9abe82df39e950e1e0c1a5969e22571e,canceled,2017-03-21 14:45:36,2017-04-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
2df094c40051a8f5ed95344421039ced,shipped,2017-03-13 18:44:18,2017-04-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
a7489739535fa6a82e5cec2b52902488,shipped,2017-04-17 23:39:01,2017-05-22,,OUTCOME_UNOBSERVED_BY_DATASET_END
d8ae8039b59ce1eb9a0f9579e07d30c7,shipped,2018-02-25 14:44:31,2018-03-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
a3777b94ef07749f031ade4ae824ddb2,unavailable,2017-05-30 20:06:02,2017-06-28,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
6f2241a169e16e47cdbe68ce9d8c5865,shipped,2017-12-05 10:20:17,2018-01-03,,OUTCOME_UNOBSERVED_BY_DATASET_END
c160599d4ea4eefa0e420db0a0cc9926,shipped,2017-10-27 12:56:40,2017-11-10,,OUTCOME_UNOBSERVED_BY_DATASET_END
296354937d156bb322d68e56f8e2729d,shipped,2018-06-18 15:55:12,2018-07-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
afef48d3c8a0b1b7c9b7f8f922fb5674,invoiced,2017-11-10 16:27:32,2017-12-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
dafb12075abc3168e9addb5ccf7a02c5,canceled,2017-07-16 21:59:33,2017-07-28,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7a593091662f42d413aaa255a1da5e81,shipped,2018-03-19 10:57:37,2018-04-19,,OUTCOME_UNOBSERVED_BY_DATASET_END
571a8f73010bc659b5a692e9d3db0480,shipped,2018-05-07 01:24:47,2018-05-29,,OUTCOME_UNOBSERVED_BY_DATASET_END
f03980d2c3fd228857ee4af323e301a1,processing,2017-11-27 13:26:43,2017-12-15,,OUTCOME_UNOBSERVED_BY_DATASET_END
ebd31a90e66528c36222f1d33b588105,invoiced,2018-03-22 01:18:32,2018-04-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
76464635ac7911e6670c028e667ca7f0,shipped,2018-08-08 12:07:33,2018-08-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
1a9eb3bcc740324dc4c07ee364ef837d,shipped,2018-03-13 13:39:57,2018-03-29,,OUTCOME_UNOBSERVED_BY_DATASET_END
d9f0325894bf21440caaed1e42006eaa,unavailable,2017-11-12 12:20:04,2017-11-27,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
00a99c50fdff7e36262caba33821875a,shipped,2018-08-17 16:25:04,2018-09-18,,OUTCOME_UNOBSERVED_BY_DATASET_END
61bc37c42c68767e75243b8c2061f5aa,unavailable,2018-01-11 15:07:19,2018-01-31,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
675d4a6271a945ab36d34c5f0951f0ad,shipped,2018-01-09 12:23:00,2018-02-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
abfacef50a27d7cea3f2c7aa60c08245,unavailable,2017-09-29 13:55:25,2017-10-25,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
37ce40447807e0d3e58cc474ce549881,canceled,2018-01-27 11:20:50,2018-02-26,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
711a14d38a221a3d744f33b8b8e78981,shipped,2017-06-28 15:59:10,2017-07-20,,OUTCOME_UNOBSERVED_BY_DATASET_END
fe468f428b8be30b4e7ca85901a35dac,shipped,2017-06-05 09:23:16,2017-06-28,,OUTCOME_UNOBSERVED_BY_DATASET_END
f73b31435ce6dec43df056154c39a1ce,shipped,2018-08-20 12:37:54,2018-08-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
8ff88873f03f1912c00741f8e5ae6c79,shipped,2018-01-22 12:49:38,2018-02-15,,OUTCOME_UNOBSERVED_BY_DATASET_END
cd94dbdc801da0cd93b0c8f33663973d,canceled,2018-02-21 20:54:45,2018-03-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
e5e59fe47003046e2ed48ebb641564b2,shipped,2018-04-27 13:52:12,2018-05-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
110fb617059394261537548c8124ee1e,shipped,2018-08-08 16:37:28,2018-08-28,,OUTCOME_UNOBSERVED_BY_DATASET_END
36e16c2da456685fc88c12da6244c9af,shipped,2017-12-12 11:34:41,2018-01-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
bdc2873154c5a2699958e9246e2a4c1c,shipped,2018-04-04 23:08:06,2018-04-30,,OUTCOME_UNOBSERVED_BY_DATASET_END
1ddedd282e921efe5e3e931f5a1369d9,unavailable,2017-05-25 23:08:04,2017-06-19,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
10aa3224bbb698312ca210f229f91b5e,shipped,2018-02-05 16:28:54,2018-03-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
2663ce3526465b7ee9809428adabdc45,canceled,2018-08-30 13:07:46,2018-09-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
db04082694e24f9e426fd68f516b46a3,shipped,2018-05-16 16:49:12,2018-05-28,,OUTCOME_UNOBSERVED_BY_DATASET_END
b8752fc264f1692031237bb715061cc4,canceled,2018-02-22 16:58:06,2018-03-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
d4bf4c2cae2256d8e92b6ec8f1fd248b,processing,2017-02-22 21:14:33,2017-03-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
f80a2d6485e38a437fca857efb7b1b66,shipped,2018-04-11 23:05:04,2018-05-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
6212a47660b2565578064374703be19d,shipped,2018-04-06 02:22:15,2018-05-02,,OUTCOME_UNOBSERVED_BY_DATASET_END
125065dcda5fb5549b43a1ce085bec63,shipped,2017-07-20 16:57:21,2017-08-15,,OUTCOME_UNOBSERVED_BY_DATASET_END
6d78e79c696c9f3be8ef263ead6a119b,shipped,2018-06-22 17:07:59,2018-07-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
fa83e155dfa5da681c4754559e6d1043,shipped,2017-05-20 07:49:33,2017-06-13,,OUTCOME_UNOBSERVED_BY_DATASET_END
f2b620afa1cd911f5bce90e1f9646760,shipped,2018-01-04 20:25:12,2018-01-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
92d731517f17c26f16182d45498c4c3d,canceled,2016-10-05 11:23:13,2016-11-14,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
283a28089024b597c5b18cfa50e0a701,processing,2017-03-07 20:57:33,2017-04-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
0166cc8756d58b4a30fb49de83527120,canceled,2018-02-08 21:09:18,2018-02-22,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
b6906ad8ffc10ced26f9f5850aabea27,shipped,2018-07-29 20:19:14,2018-08-07,,OUTCOME_UNOBSERVED_BY_DATASET_END
bda2f04a41788a693faa650bac613441,shipped,2017-04-15 17:57:47,2017-05-08,,OUTCOME_UNOBSERVED_BY_DATASET_END
e3911e9d71dfe83390a806612556c49b,unavailable,2017-11-13 17:35:24,2017-12-04,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
dfff9fc44808a969ec1211d3ceca855c,shipped,2017-08-15 14:00:05,2017-09-13,,OUTCOME_UNOBSERVED_BY_DATASET_END
2373680d3bd825670bee96c048b19731,shipped,2017-11-25 14:19:26,2017-12-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
df2f177b04bac67798590bc71213dcc2,unavailable,2017-11-17 15:29:22,2017-11-30,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
51aa2039fc98dc9e49bc883ead78ae54,shipped,2017-07-02 13:30:49,2017-07-25,,OUTCOME_UNOBSERVED_BY_DATASET_END
f61b4ccbaddccab272bfc6fb3832cd85,shipped,2018-07-10 08:10:51,2018-08-09,,OUTCOME_UNOBSERVED_BY_DATASET_END
d8f135a040950408cd059c27a623bd97,canceled,2018-03-03 11:09:57,2018-03-21,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
8c3a5781b4f217b12c76e4216007e2db,canceled,2018-03-20 15:23:29,2018-04-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
f7c983ea77108633138dd0ff5e2fbd3a,invoiced,2017-10-03 17:29:50,2017-11-01,,OUTCOME_UNOBSERVED_BY_DATASET_END
d177b7c08ed2934d5888e7fd236d42e1,canceled,2017-08-17 13:20:41,2017-09-04,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
5f9146371506c318a20721d5689dfb57,shipped,2017-12-14 15:40:11,2018-01-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
38ff29b6f54b264f8992081bcd3f3c6e,shipped,2018-04-28 17:51:24,2018-05-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
19d3484384a0e1eef23357b8c193bd86,unavailable,2017-11-02 22:33:01,2017-11-23,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
e6ac453a32e67906ab8b3f79608341c3,shipped,2018-05-04 10:10:12,2018-05-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
7e28ace88f5848adf24d9771e1ca2a62,shipped,2018-01-13 22:59:33,2018-02-08,,OUTCOME_UNOBSERVED_BY_DATASET_END
556689f3e30f4662d3ec219bdc556b93,invoiced,2017-01-30 14:01:38,2017-03-20,,OUTCOME_UNOBSERVED_BY_DATASET_END
6b1f38ed45f18e6053aa0504bd2e9036,shipped,2017-05-13 20:44:54,2017-06-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
29557adf1f00504612cbebf82c843d77,unavailable,2017-04-22 16:14:48,2017-05-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
cfce0ad0c924cecbe5fde10535420084,unavailable,2017-05-07 20:39:35,2017-06-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
869eb48662057e0341d47dae5334b693,unavailable,2017-10-31 22:14:54,2017-11-23,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
065c05543ebdfd79fb629b2b4a6ab904,invoiced,2018-03-20 18:02:29,2018-04-02,,OUTCOME_UNOBSERVED_BY_DATASET_END
53a71627049b3cd04fe655e979d8b4a6,processing,2018-04-20 11:20:41,2018-05-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
13ffd5a36060f10de50532f3e299c446,shipped,2017-11-24 18:13:47,2017-12-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
635b541d9f7dc7f9a3ec7531f16014e7,shipped,2018-05-14 14:35:45,2018-05-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
845f40bea2ead3894b6d95b621e108c0,unavailable,2017-02-06 20:27:06,2017-03-07,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
9ae23540f2733800190476b85aa910cd,shipped,2018-03-12 10:32:11,2018-04-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
0b398dbb3e7c81005f3c69b01488c4c9,unavailable,2017-09-27 20:51:53,2017-10-24,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
79ec7fcffa4121dbb55b945aee306e12,processing,2018-01-10 12:28:22,2018-02-02,,OUTCOME_UNOBSERVED_BY_DATASET_END
8300640f8328abe9ac6691e4caf3c2bf,invoiced,2017-02-09 15:27:30,2017-03-14,,OUTCOME_UNOBSERVED_BY_DATASET_END
8cb7a371e202c1bcc7e5c58da9ed70e1,shipped,2018-04-24 13:53:29,2018-05-28,,OUTCOME_UNOBSERVED_BY_DATASET_END
21a00b08cbeb5716bbb66105e3dbd850,canceled,2018-09-10 17:51:25,2018-09-20,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a0c1632c3bd45c48bed924a7dae3a664,unavailable,2018-02-17 15:48:11,2018-03-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
e23eaa3bc8275c392145e736dbdea275,canceled,2017-06-18 17:22:09,2017-06-30,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
9f0dee1bed79cb72f5e296eacf6b0a82,shipped,2017-11-26 16:13:13,2017-12-18,,OUTCOME_UNOBSERVED_BY_DATASET_END
27613f16c823ee73e2da1a6116467293,processing,2018-01-04 20:10:42,2018-01-30,,OUTCOME_UNOBSERVED_BY_DATASET_END
7a93c1b0839987c2e80e344e52173ff4,invoiced,2017-10-03 13:33:18,2017-10-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
fbb8b95a779702d51ecf6fa530a997d4,unavailable,2017-07-06 08:47:05,2017-08-01,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
34cea4a1fdf5fefdf4d48d7dafe53911,unavailable,2017-10-15 18:50:09,2017-11-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
fa6d0c0ef7a7849ab7847303d458df3c,canceled,2018-02-05 14:32:21,2018-03-14,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
559e9d91731612dbcf09e8103ac2cd60,shipped,2017-05-18 00:41:32,2017-06-16,,OUTCOME_UNOBSERVED_BY_DATASET_END
46dba1d22a6ee9cb6200c1cb899f583c,shipped,2017-08-26 14:07:04,2017-09-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
5f39fdc052a768523f7c3bed2cfd3fc3,processing,2017-12-23 18:25:24,2018-02-01,,OUTCOME_UNOBSERVED_BY_DATASET_END
bae01434ee73e10ab8194c06807f29cb,shipped,2017-12-06 22:46:43,2018-01-02,,OUTCOME_UNOBSERVED_BY_DATASET_END
b29b045636b2047829feea3fa73a0f10,invoiced,2017-05-23 20:55:59,2017-06-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
