geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
72915,-15.734161012879357,-48.26876074255232,aguas lindas de goias,GO
72915,-15.73826163792064,-48.30013780651959,águas lindas de goiás,GO
72915,-15.715299999999957,-48.26347204399997,águas lindas de goiás,GO
72915,-15.734052619774529,-48.26845694205126,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.741386146444553,-48.25378242235161,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.734161012879357,-48.26876074255232,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,águas lindas de goiás,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.734052619774529,-48.26845694205126,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.73826163792064,-48.30013780651959,águas lindas de goiás,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.734052619774529,-48.26845694205126,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.734052619774529,-48.26845694205126,aguas lindas de goias,GO
72915,-15.734161012879357,-48.26876074255232,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72915,-15.70430876663944,-48.27859393560718,aguas lindas de goias,GO
72915,-15.70430876663944,-48.27859393560718,aguas lindas de goias,GO
72915,-15.734052619774529,-48.26845694205126,aguas lindas de goias,GO
78557,-11.877564849866127,-55.50507778149744,sinop,MT
78557,-11.842026607906648,-55.488021219571785,sinop,MT
78557,-11.891049136759673,-55.50338141382652,sinop,MT
78557,-11.850592589987446,-55.4920146492139,sinop,MT
78557,-11.83191251535468,-55.48795569333407,sinop,MT
78557,-11.87519130777792,-55.50330439566065,sinop,MT
78557,-11.868470999999992,-55.497519,sinop,MT
78557,-11.882006121028658,-55.50439152840621,sinop,MT
78557,-11.88400341794623,-55.50068191353534,sinop,MT
78557,-11.850636734492811,-55.492026266188994,sinop,MT
78557,-11.873802836089103,-55.50510311160404,sinop,MT
78557,-11.88905275543529,-55.50500478445037,sinop,MT
78557,-11.86598459363456,-55.499083793558114,sinop,MT
78557,-11.88905275543529,-55.50500478445037,sinop,MT
78557,-11.861075283349397,-55.492508228195966,sinop,MT
78557,-11.878139051913768,-55.5033444077644,sinop,MT
78557,-11.86598459363456,-55.499083793558114,sinop,MT
78557,-11.88236026746727,-55.50857228333079,sinop,MT
78557,-11.87413933534899,-55.49474404571158,sinop,MT
78557,-11.86598459363456,-55.499083793558114,sinop,MT
78557,-11.874647311770362,-55.50655617221202,sinop,MT
78557,-11.880115532636855,-55.49970560753738,sinop,MT
78557,-11.88905275543529,-55.50500478445037,sinop,MT
78557,-11.88304280022242,-55.50579516180894,sinop,MT
78557,-11.867071019285587,-55.49936165771213,sinop,MT
78557,-11.874177103107266,-55.50363417409426,sinop,MT
78557,-11.893260099472268,-55.51324024263766,sinop,MT
78557,-11.879826263519629,-55.4922099184329,sinop,MT
78557,-11.88225380478556,-55.50521884681002,sinop,MT
78557,-11.873689139808937,-55.50507613282569,sinop,MT
78557,-11.836972330235948,-55.48928894328323,sinop,MT
78557,-11.888699673373765,-55.50594362374242,sinop,MT
78557,-11.88337461796345,-55.498251501937,sinop,MT
78557,-11.905299409922575,-55.50644985817402,sinop,MT
78557,-11.893661605254032,-55.51120753138868,sinop,MT
78557,-11.877159101734383,-55.50678796212343,sinop,MT
78557,-11.877053767089892,-55.49609485446759,sinop,MT
78557,-11.885786874195496,-55.5062679085874,sinop,MT
78557,-11.865834000000005,-55.49944724999999,sinop,MT
78557,-11.877351992823211,-55.49516650764505,sinop,MT
78557,-11.88900240507298,-55.5050513927698,sinop,MT
78557,-11.873292492151652,-55.4978935706146,sinop,MT
78557,-11.873769442324273,-55.5052438424701,sinop,MT
78557,-11.861571703065158,-55.4948898078264,sinop,MT
78557,-11.858882435074388,-55.49693595805721,sinop,MT
78557,-11.88179132609042,-55.50015138510632,sinop,MT
78557,-11.884591596885208,-55.50761360238268,sinop,MT
78557,-11.900418988608076,-55.513788729494784,sinop,MT
78557,-11.888199652694224,-55.50418401032939,sinop,MT
78557,-11.830023826229112,-55.487586648146674,sinop,MT
78557,-11.880372733727851,-55.497480189173935,sinop,MT
78557,-11.868470999999992,-55.497519,sinop,MT
78557,-11.886816756810216,-55.50142196853771,sinop,MT
78557,-11.872033919562194,-55.50587577077465,sinop,MT
78557,-11.832686120625311,-55.48815994555074,sinop,MT
78557,-11.831030551400088,-55.48772829039012,sinop,MT
78557,-11.879715254400864,-55.4963242207852,sinop,MT
78557,-11.877427262604703,-55.49487420999359,sinop,MT
78557,-11.882348845888988,-55.50482529632541,sinop,MT
78557,-11.88905275543529,-55.50500478445037,sinop,MT
78557,-11.86598459363456,-55.499083793558114,sinop,MT
78557,-11.842026607906648,-55.488021219571785,sinop,MT
78557,-11.861419381085955,-55.4987939036228,sinop,MT
78557,-11.867401033222285,-55.494175637505904,sinop,MT
78557,-11.891568781541691,-55.51296396703873,sinop,MT
78557,-11.905299409922575,-55.50644985817402,sinop,MT
78557,-11.889079057210449,-55.505071030920725,sinop,MT
78557,-11.870078663102149,-55.49594007247494,sinop,MT
78557,-11.830023826229112,-55.487586648146674,sinop,MT
78557,-11.905299409922575,-55.50644985817402,sinop,MT
78557,-11.881665000000002,-55.503378,sinop,MT
78557,-11.87594121577802,-55.50277505078649,sinop,MT
78557,-11.88905275543529,-55.50500478445037,sinop,MT
78557,-11.87413933534899,-55.49474404571158,sinop,MT
78557,-11.890442770068056,-55.50758157800762,sinop,MT
78557,-11.891105587528129,-55.50447018772815,sinop,MT
78557,-11.861850771081722,-55.497012361679126,sinop,MT
78557,-11.87413933534899,-55.49474404571158,sinop,MT
78557,-11.87413933534899,-55.49474404571158,sinop,MT
78557,-11.878139051913768,-55.5033444077644,sinop,MT
78557,-11.86393197770444,-55.49754270846884,sinop,MT
78557,-11.87789555825784,-55.50304791984614,sinop,MT
78557,-11.878303706051218,-55.49816812084038,sinop,MT
78557,-11.881358702854634,-55.50003630306329,sinop,MT
78557,-11.8617978017697,-55.49889135406204,sinop,MT
78557,-11.88905275543529,-55.50500478445037,sinop,MT
78557,-11.891049136759673,-55.50338141382652,sinop,MT
78557,-11.873760577735036,-55.5019633483007,sinop,MT
78557,-11.860170054012618,-55.501399694941234,sinop,MT
78557,-11.878303706051218,-55.49816812084038,sinop,MT
78557,-11.881358702854634,-55.50003630306329,sinop,MT
78557,-11.888341149411504,-55.50476296416424,sinop,MT
78557,-11.877739692444734,-55.50436314833212,sinop,MT
78557,-11.881550490802525,-55.50359515133754,sinop,MT
78557,-11.850905740072372,-55.49209705713098,sinop,MT
78557,-11.88905275543529,-55.50500478445037,sinop,MT
78557,-11.87514215367095,-55.50301968733746,nova brasilandia d'oeste,RO
79750,-22.253654157400224,-53.345424359889925,nova andradina,MS
79750,-22.25027912707077,-53.34636308349137,nova andradina,MS
79750,-22.24526935468992,-53.35554993208687,nova andradina,MS
79750,-22.248664467820937,-53.35833415273749,nova andradina,MS
79750,-22.25554715916472,-53.35764499506482,nova andradina,MS
79750,-22.25730860245011,-53.33893882633814,nova andradina,MS
79750,-22.257473323538445,-53.34065980675879,nova andradina,MS
79750,-22.242755026797475,-53.34874826989999,nova andradina,MS
79750,-22.223744002294588,-53.3376,nova andradina,MS
79750,-22.244652559156588,-53.3394131031498,nova andradina,MS
79750,-22.24365733587673,-53.35408170321362,nova andradina,MS
79750,-22.2631481679887,-53.36057019587986,nova andradina,MS
79750,-22.2580935,-53.358455250000006,nova andradina,MS
79750,-22.24021689594423,-53.34328293707858,nova andradina,MS
79750,-22.254486090154103,-53.338885154804416,nova andradina,MS
79750,-22.243694940451693,-53.34807531615449,nova andradina,MS
79750,-22.24828952005852,-53.33527503019359,nova andradina,MS
79750,-22.24918573089609,-53.33838811646316,nova andradina,MS
79750,-22.258157567398158,-53.34573095402138,nova andradina,MS
79750,-22.250490526481123,-53.339444151016416,nova andradina,MS
79750,-22.250586420613462,-53.351580835511854,nova andradina,MS
79750,-22.251163642140583,-53.34705348594971,nova andradina,MS
79750,-22.25079003730248,-53.34778600867838,nova andradina,MS
79750,-22.244652559156588,-53.3394131031498,nova andradina,MS
79750,-22.230558,-53.33180850101227,nova andradina,MS
79750,-22.21919999825149,-53.33645249999999,nova andradina,MS
79750,-22.244635720072395,-53.34564722598181,nova andradina,MS
79750,-22.246810968659368,-53.35564127940594,nova andradina,MS
79750,-22.2580519115222,-53.3469969699929,nova andradina,MS
79750,-22.24658085482028,-53.34793026226333,nova andradina,MS
79750,-22.243580650023286,-53.34591459009346,nova andradina,MS
79750,-22.245997412602957,-53.34319444814325,nova andradina,MS
79750,-22.25210227072409,-53.34669553301768,nova andradina,MS
79750,-22.25000737353398,-53.36377640799701,nova andradina,MS
79750,-22.2500358028492,-53.363528800588014,nova andradina,MS
79750,-22.2502569110005,-53.35389906871085,nova andradina,MS
79750,-22.246334072447628,-53.346774774089454,nova andradina,MS
79750,-22.244233716705253,-53.34011079867554,nova andradina,MS
79750,-22.2494486970968,-53.33444878544075,nova andradina,MS
79750,-22.257651951171407,-53.34913996421757,nova andradina,MS
79750,-22.254482046829985,-53.3388902867158,nova andradina,MS
79750,-22.241929753397468,-53.33938316565015,nova andradina,MS
79750,-22.249967814491907,-53.363831929459565,nova andradina,MS
79750,-22.256122416198085,-53.34997315799327,nova andradina,MS
79750,-22.24647321014211,-53.34572864902477,nova andradina,MS
79750,-22.25868642010291,-53.34167498082243,nova andradina,MS
79750,-22.250947612553187,-53.34734798626608,nova andradina,MS
79750,-22.244652559156588,-53.3394131031498,nova andradina,MS
79750,-22.24952918373032,-53.34381520158757,nova andradina,MS
79750,-22.223223485970152,-53.33747633135821,nova andradina,MS
79750,-22.247746287808077,-53.34629444506231,nova andradina,MS
79750,-22.24704684168391,-53.358579354753935,nova andradina,MS
79750,-22.248798598078224,-53.3562285115224,nova andradina,MS
79750,-22.25191054807061,-53.33675932202372,nova andradina,MS
79750,-22.25405491235592,-53.36754215415954,nova andradina,MS
79750,-22.24939667260637,-53.340080917867134,nova andradina,MS
79750,-22.25966001040737,-53.36176373560812,nova andradina,MS
79750,-22.24504082872652,-53.34597967927948,nova andradina,MS
79750,-22.246294029719166,-53.35298426264607,nova andradina,MS
79750,-22.253332516214822,-53.35332599765098,nova andradina,MS
79750,-22.23844800557604,-53.35464242784021,nova andradina,MS
79750,-22.25213334363905,-53.35146592330554,nova andradina,MS
79750,-22.244027454350043,-53.34039734395098,nova andradina,MS
79750,-22.25814272862844,-53.356059197614165,nova andradina,MS
79750,-22.23989154718039,-53.340388743748086,nova andradina,MS
79750,-22.235063985060176,-53.3374883329899,nova andradina,MS
79750,-22.262960865778265,-53.34727113060726,nova andradina,MS
79750,-22.24380948546693,-53.34625709458717,nova andradina,MS
79750,-22.24363105529635,-53.34478015823405,nova andradina,MS
79750,-22.252308273683227,-53.35288618380873,nova andradina,MS
79750,-22.243179854388284,-53.35063335460153,nova andradina,MS
79750,-22.25273006241645,-53.3630474802747,nova andradina,MS
79750,-22.21906127911177,-53.33474170199194,nova andradina,MS
79750,-22.254652765745803,-53.36741481259664,nova andradina,MS
79750,-22.25293616443105,-53.35200389692082,nova andradina,MS
79750,-22.251137628289083,-53.33998134984535,nova andradina,MS
79750,-22.23895406074662,-53.344438157523385,nova andradina,MS
79750,-22.241239892538324,-53.34006858762589,nova andradina,MS
79750,-22.25405491235592,-53.36754215415954,nova andradina,MS
79750,-22.25478190164817,-53.34787072995861,nova andradina,MS
79750,-22.24172339588312,-53.34452835652143,nova andradina,MS
79750,-22.243360722024363,-53.33726996287085,nova andradina,MS
79750,-22.248328264700827,-53.33973645026181,nova andradina,MS
79750,-22.25700991324868,-53.344634990772064,nova andradina,MS
79750,-22.26227678250644,-53.3503049754226,nova andradina,MS
79750,-22.241732036619283,-53.34321141785264,nova andradina,MS
79750,-22.243179854388284,-53.35063335460153,nova andradina,MS
79750,-22.253750537088816,-53.34686073065954,nova andradina,MS
79750,-22.241735775471117,-53.34453869479438,nova andradina,MS
79750,-22.248549563597148,-53.36002044555986,nova andradina,MS
79750,-22.25355612274146,-53.34945760630168,nova andradina,MS
79750,-22.24298627126863,-53.34535587306132,nova andradina,MS
79750,-22.243580650023286,-53.34591459009346,nova andradina,MS
79750,-22.25213334363905,-53.35146592330554,nova andradina,MS
79750,-22.248886983837853,-53.35397605914523,nova andradina,MS
79750,-22.25140862910258,-53.349639532888375,nova andradina,MS
79750,-22.25635941053402,-53.34045684817893,nova andradina,MS
79750,-22.25724248859958,-53.36311845532824,nova andradina,MS
79750,-22.25966001040737,-53.36176373560812,nova andradina,MS
79750,-22.244027454350043,-53.34039734395098,nova andradina,MS
79750,-22.25049112545808,-53.36337358260292,nova andradina,MS
79750,-22.243694940451693,-53.34807531615449,nova andradina,MS
79750,-22.25922831835211,-53.34429361040154,nova andradina,MS
79750,-22.254490513281887,-53.35541149356497,nova andradina,MS
79750,-22.246375553466752,-53.35379615407574,nova andradina,MS
79750,-22.24153770206316,-53.34437328242711,nova andradina,MS
79750,-22.2397305649792,-53.338998776117606,nova andradina,MS
79750,-22.262114667933183,-53.345647764144616,nova andradina,MS
79750,-22.248886983837853,-53.35397605914523,nova andradina,MS
79750,-22.25724248859958,-53.36311845532824,nova andradina,MS
79750,-22.240478384983497,-53.34162590657792,nova andradina,MS
79750,-22.25926545131738,-53.34447214846492,nova andradina,MS
79750,-22.254652765745803,-53.36741481259664,nova andradina,MS
79750,-22.258140711446792,-53.34470892081342,nova andradina,MS
79750,-22.25543702604289,-53.33240639142975,nova andradina,MS
79750,-22.248372516735348,-53.35234984060936,nova andradina,MS
79750,-22.24330738288925,-53.34192520200714,nova andradina,MS
79750,-22.25447996276068,-53.35562732552536,nova andradina,MS
79750,-22.241772914235103,-53.344569709613246,nova andradina,MS
79750,-22.24939667260637,-53.340080917867134,nova andradina,MS
79750,-22.244901670800967,-53.34636010221743,nova andradina,MS
79750,-22.24298627126863,-53.34535587306132,nova andradina,MS
79750,-22.24454807675463,-53.35449638186908,nova andradina,MS
79750,-22.24021689594423,-53.34328293707858,nova andradina,MS
79750,-22.23879347900721,-53.34313909645974,nova andradina,MS
79750,-22.248510394616325,-53.348959176337885,nova andradina,MS
79750,-22.227851801247223,-53.32973593783959,nova andradina,MS
79750,-22.24968521834554,-53.33801376676113,nova andradina,MS
79750,-22.24993447674693,-53.35479874794776,nova andradina,MS
79750,-22.23075149999999,-53.32513724999999,nova andradina,MS
79750,-22.24363105529635,-53.34478015823405,nova andradina,MS
79750,-22.241735775471117,-53.34453869479438,nova andradina,MS
79750,-22.24682417941532,-53.35225094700271,nova andradina,MS
79750,-22.248712657776377,-53.339396919296654,nova andradina,MS
79750,-22.23989369040098,-53.34172664412249,nova andradina,MS
79750,-22.26533545510721,-53.35860726363064,nova andradina,MS
79750,-22.244233716705253,-53.34011079867554,nova andradina,MS
79750,-22.256017513261483,-53.36291703898042,nova andradina,MS
79750,-22.250164722033524,-53.34499450430938,nova andradina,MS
79750,-22.24380948546693,-53.34625709458717,nova andradina,MS
79750,-22.25044768522228,-53.35507552008129,nova andradina,MS
79750,-22.23972,-53.3528145,nova andradina,MS
79750,-22.241056511580343,-53.34807733442855,nova andradina,MS
79750,-22.23330767909711,-53.34586228494423,nova andradina,MS
79750,-22.256990228512603,-53.36623082506311,nova andradina,MS
79750,-22.253638641921263,-53.35311145020983,nova andradina,MS
79750,-22.246262493761403,-53.34187873906567,nova andradina,MS
79750,-22.24264083442641,-53.33785170510315,nova andradina,MS
79750,-22.24525106930412,-53.34772918290728,nova andradina,MS
79750,-22.255616303375724,-53.34010103585685,nova andradina,MS
79750,-22.253638641921263,-53.35311145020983,nova andradina,MS
79750,-22.24890611776274,-53.33891004184472,nova andradina,MS
79750,-22.221136506780365,-53.33693547878731,nova andradina,MS
79750,-22.242811677617595,-53.35114266580098,nova andradina,MS
79750,-22.245909659735236,-53.357335715326194,nova andradina,MS
79750,-22.24493627656964,-53.35054337179013,nova andradina,MS
79750,-22.256215182281387,-53.35020967146431,nova andradina,MS
79750,-22.249305771042486,-53.34781018136426,nova andradina,MS
79750,-22.245009277705496,-53.34840624443039,nova andradina,MS
79750,-22.24524634351082,-53.35196211963283,nova andradina,MS
79750,-22.254486090154103,-53.338885154804416,nova andradina,MS
79750,-22.253352212318696,-53.34791022142407,nova andradina,MS
79750,-22.244652559156588,-53.3394131031498,nova andradina,MS
79750,-22.256964108993127,-53.341395705166384,nova andradina,MS
79750,-22.257473323538445,-53.34065980675879,nova andradina,MS
79750,-22.24376620363899,-53.35166232723626,nova andradina,MS
79750,-22.246334072447628,-53.346774774089454,nova andradina,MS
79750,-22.240227016616046,-53.34001608208813,nova andradina,MS
79750,-22.25176455959157,-53.351765116572416,nova andradina,MS
79750,-22.24931377793014,-53.35548205972335,nova andradina,MS
79750,-22.246262493761403,-53.34187873906567,nova andradina,MS
79750,-22.23879347900721,-53.34313909645974,nova andradina,MS
79750,-22.223223485970152,-53.33747633135821,nova andradina,MS
79750,-22.252966629854747,-53.34397724238687,nova andradina,MS
79750,-22.248510394616325,-53.348959176337885,nova andradina,MS
79750,-22.24041127230301,-53.34734587969225,nova andradina,MS
79750,-22.253404834118943,-53.33964253541678,nova andradina,MS
79750,-22.25324614699176,-53.34763240046562,nova andradina,MS
79750,-22.254899608831455,-53.34204450078089,nova andradina,MS
79750,-22.242062424214726,-53.34315944664074,nova andradina,RS
80630,-25.47172126366212,-49.28024377269315,curitiba,PR
80630,-25.46894846710717,-49.27113392977096,curitiba,PR
80630,-25.46600512101102,-49.27333134332622,curitiba,PR
80630,-25.47119054316216,-49.278918156664695,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.465700556754594,-49.2758005963125,curitiba,PR
80630,-25.47169307882737,-49.27397080974089,curitiba,PR
80630,-25.46838396113457,-49.2685698506838,curitiba,PR
80630,-25.46736122644012,-49.26860623494687,curitiba,PR
80630,-25.472107121011017,-49.2799598433262,curitiba,PR
80630,-25.471524552311195,-49.27865492879001,curitiba,PR
80630,-25.474142022476794,-49.27893463015761,curitiba,PR
80630,-25.471807710802665,-49.28032222730685,curitiba,PR
80630,-25.467665695108085,-49.26639173979828,curitiba,PR
80630,-25.47321590285076,-49.27812301540768,curitiba,PR
80630,-25.47452795392121,-49.27904240896759,curitiba,PR
80630,-25.47118686816893,-49.270524999163264,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.46608110323741,-49.26858173703037,curitiba,PR
80630,-25.46765161809682,-49.2741595947833,curitiba,PR
80630,-25.47130421371685,-49.27600381986844,curitiba,PR
80630,-25.46682838496159,-49.27388388536561,curitiba,PR
80630,-25.469222410264475,-49.279760935705504,curitiba,PR
80630,-25.47321590285076,-49.27812301540768,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.47149528864908,-49.2755072267586,curitiba,PR
80630,-25.467500892030724,-49.27627359922669,curitiba,PR
80630,-25.46769877684809,-49.27720471827582,curitiba,PR
80630,-25.472675210658423,-49.28440967277396,curitiba,PR
80630,-25.46892998482678,-49.28077891033399,curitiba,PR
80630,-25.465512698857435,-49.274039231202,curitiba,PR
80630,-25.46947299140166,-49.27375288245144,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.472431042601745,-49.278812512205455,curitiba,PR
80630,-25.46894820483004,-49.27198928504239,curitiba,PR
80630,-25.467665695108085,-49.26639173979828,curitiba,PR
80630,-25.467665695108085,-49.26639173979828,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.471807710802665,-49.28032222730685,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.47321590285076,-49.27812301540768,curitiba,PR
80630,-25.470341646266554,-49.26557169749535,curitiba,PR
80630,-25.472581155433044,-49.28234398459231,curitiba,PR
80630,-25.46898143919347,-49.2718902392078,curitiba,PR
80630,-25.46468462401953,-49.27383738937637,curitiba,PR
80630,-25.47025642186512,-49.2744638829997,curitiba,PR
80630,-25.47057069885744,-49.27814076395057,curitiba,PR
80630,-25.47119054316216,-49.278918156664695,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.462444500000004,-49.272138,curitiba,PR
80630,-25.468711329790302,-49.265649185038406,curitiba,PR
80630,-25.474503039125217,-49.283097223700175,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.469750577298157,-49.26830580183505,curitiba,PR
80630,-25.47119054316216,-49.278918156664695,curitiba,PR
80630,-25.46608110323741,-49.26858173703037,curitiba,PR
80630,-25.46923895031453,-49.27358065029715,curitiba,PR
80630,-25.469042468780614,-49.27788252025509,curitiba,PR
80630,-25.47172126366212,-49.28024377269315,curitiba,PR
80630,-25.467608829303515,-49.27094572119001,curitiba,PR
80630,-25.46608110323741,-49.26858173703037,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.46608110323741,-49.26858173703037,curitiba,PR
80630,-25.465897121011007,-49.27338084332621,curitiba,PR
80630,-25.46857569197535,-49.267344614609165,curitiba,PR
80630,-25.462444500000004,-49.272138,curitiba,PR
80630,-25.462004468780624,-49.27316388536561,curitiba,PR
80630,-25.4722522739339,-49.282963995268126,curitiba,PR
80630,-25.46734146599031,-49.27906069110752,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.47119054316216,-49.278918156664695,curitiba,PR
80630,-25.472424014034257,-49.27578036318471,curitiba,PR
80630,-25.465561252734325,-49.27035592873706,curitiba,PR
80630,-25.467527043020368,-49.27578784041202,curitiba,PR
80630,-25.46484707522069,-49.27477340798664,curitiba,PR
80630,-25.46939101693688,-49.273671882451445,curitiba,PR
80630,-25.47150590285077,-49.2796800992267,curitiba,PR
80630,-25.473730097409028,-49.276456611575945,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.46608110323741,-49.26858173703037,curitiba,PR
80630,-25.47468896483081,-49.27954601403716,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.473530774694854,-49.27870991444743,curitiba,PR
80630,-25.465447875382296,-49.27036894976626,curitiba,PR
80630,-25.473745928385984,-49.27956318304575,curitiba,PR
80630,-25.47335391006413,-49.28447276686477,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.46492832667778,-49.2733113270818,curitiba,PR
80630,-25.47090804607879,-49.2719925910324,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.474233594494844,-49.27643186955393,curitiba,PR
80630,-25.47119054316216,-49.278918156664695,curitiba,PR
80630,-25.465996456287144,-49.270948642939565,curitiba,PR
80630,-25.467665695108085,-49.26639173979828,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.47452795392121,-49.27904240896759,curitiba,PR
80630,-25.47169307882737,-49.27397080974089,curitiba,PR
80630,-25.470397980841412,-49.26938644102369,curitiba,PR
80630,-25.46608110323741,-49.26858173703037,curitiba,PR
80630,-25.46892998482678,-49.28077891033399,curitiba,PR
80630,-25.469796771308168,-49.28181436274459,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.47177407882737,-49.27417428420569,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.47134921371685,-49.27614331986846,curitiba,PR
80630,-25.46608110323741,-49.26858173703037,curitiba,PR
80630,-25.46608110323741,-49.26858173703037,curitiba,PR
80630,-25.462444500000004,-49.272138,curitiba,PR
80630,-25.467532365254748,-49.26780073786709,curitiba,PR
80630,-25.472107121011017,-49.2799598433262,curitiba,PR
80630,-25.47165996113457,-49.27403170858095,curitiba,PR
80630,-25.471244986669795,-49.28202379239998,curitiba,PR
80630,-25.471820190114865,-49.28159705355194,curitiba,PR
80630,-25.465512698857435,-49.274039231202,curitiba,PR
80630,-25.46892998482678,-49.28077891033399,curitiba,PR
80630,-25.46977595337296,-49.27323047821567,curitiba,PR
80630,-25.466518938657767,-49.2682131629062,curitiba,PR
80630,-25.461688790011426,-49.27216006195694,curitiba,PR
80630,-25.473179106295827,-49.28252563015761,curitiba,PR
80630,-26.75737075199301,-48.6757379478268,balneario de picarras,SC
