order_id,year_month_reproduced,expected_freight_oot_reproduced,expected_freight_available,availability_reason,serving_model
3bae0297ddeacb52eb9b17d9616dcf1c,2017-08,13.862977545964236,True,AVAILABLE,M1_ELIGIBLE
3bae20c7f7ad4cf125d51f381c55f8e5,2018-02,13.284033187288305,True,AVAILABLE,M1_ELIGIBLE
3bb01fb597afee976918577ed7697c80,2017-05,25.23930181395439,True,AVAILABLE,M1_ELIGIBLE
3bb0635cfdd779b10da72af7d39f9ccf,2017-10,16.93087559541749,True,AVAILABLE,M1_ELIGIBLE
3bb17a1322700272d8886d9d5e174bd8,2017-12,12.28163555989664,True,AVAILABLE,M1_ELIGIBLE
3bb3f2f93941b43b0eef5618c565d650,2017-12,13.626660784877744,True,AVAILABLE,M1_ELIGIBLE
3bb493e523dae107dd7c396489bcbd0b,2018-05,28.249744026582473,True,AVAILABLE,M1_ELIGIBLE
3bb580c88504df63102b61f70164fb75,2017-09,60.149716795408764,True,AVAILABLE,M1_ELIGIBLE
3bb5b510c269261066a258389a2e00d7,2018-08,29.9398793088296,True,AVAILABLE,M1_ELIGIBLE
3bb674c130836b55a540f493a9dde774,2017-02,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3bb74b872f957fed010fcdbeaf517d5f,2017-09,31.12404537824308,True,AVAILABLE,M1_ELIGIBLE
3bb7de438f6b9bd4c744381f15e6a23f,2018-02,15.453628863414215,True,AVAILABLE,M1_ELIGIBLE
3bb7e15f832b43684ecf3640069145d2,2018-05,14.952221467893063,True,AVAILABLE,M1_ELIGIBLE
3bb87caef060d2062d1f63e62dc09bd4,2017-08,19.53468089784587,True,AVAILABLE,M1_ELIGIBLE
3bb8ecf664bfd847878cd39b191d5b79,2018-03,59.73674766560028,True,AVAILABLE,M1_ELIGIBLE
3bb9b0ab151de6d32543f721e301d58b,2017-11,28.087745478605893,True,AVAILABLE,M1_ELIGIBLE
3bba6671f455886c258de124447592c2,2017-12,20.031764574097554,True,AVAILABLE,M1_ELIGIBLE
3bbbeac55063ea854a8b5d32a2cbf8b0,2018-06,16.50201330124731,True,AVAILABLE,M1_ELIGIBLE
3bbd142d8543f96d104a83eda5465c48,2018-07,17.533660083810016,True,AVAILABLE,M1_ELIGIBLE
3bbf8497fe206b3398e30cae9791847e,2018-01,27.921799825216485,True,AVAILABLE,M1_ELIGIBLE
3bbf8f927f288e4a1854c7c12d0dc1b7,2017-11,28.491083947597403,True,AVAILABLE,M1_ELIGIBLE
3bbfc6cfb06ece2a3da05e9106aba42f,2017-07,12.602469306581744,True,AVAILABLE,M1_ELIGIBLE
3bc051d51f6d4913e2d5aa5c23322082,2017-11,10.855880493449606,True,AVAILABLE,M1_ELIGIBLE
3bc06a67986e230a7bf2f3f8cf2aaa2b,2018-07,5.880817556881522,True,AVAILABLE,M1_ELIGIBLE
3bc0b582f495fdc4dbec054f04f9fa3a,2018-04,9.401612608058851,True,AVAILABLE,M1_ELIGIBLE
3bc1ef297e5cc49434e331eea09faec4,2017-10,14.99804005744854,True,AVAILABLE,M1_ELIGIBLE
3bc21ef8ec2cadd7703b05a26cc51b35,2018-07,15.502201693663086,True,AVAILABLE,M1_ELIGIBLE
3bc25388dde67d943ffaf8db488cebc0,2017-06,27.3289630098832,True,AVAILABLE,M1_ELIGIBLE
3bc383f96dded5aa5e75309ecab074c5,2017-11,16.389325197483213,True,AVAILABLE,M1_ELIGIBLE
3bc3db2c8da17bdf6b0344b1a2ed7cb8,2018-08,8.792992005267312,True,AVAILABLE,M1_ELIGIBLE
3bc480522832a0e93da7aeced8fcd9a1,2018-06,41.69448664769585,True,AVAILABLE,M1_ELIGIBLE
3bc5517fcadd466c8f345fef8e529e95,2017-10,30.436333738726187,True,AVAILABLE,M1_ELIGIBLE
3bc59ba58cb8e8524859be6a6f4159ad,2017-03,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3bc77ce8be27211bac313c2daa402d1a,2017-04,9.458942166086914,True,AVAILABLE,M1_ELIGIBLE
3bc7bafe08bb58c43522debcebcad17d,2018-03,18.340076872388448,True,AVAILABLE,M1_ELIGIBLE
3bc85ea22011e6a4c0677bd7a985f76b,2017-08,15.482950101248255,True,AVAILABLE,M1_ELIGIBLE
3bc8ed11854636da26d706f0bf61b3f9,2018-03,23.344581825225355,True,AVAILABLE,M1_ELIGIBLE
3bc965c0b4230683f63905bfb9f37b57,2017-04,16.162266058423498,True,AVAILABLE,M1_ELIGIBLE
3bc9ec33a0837981e7f5e35876723afb,2017-04,32.89568421315783,True,AVAILABLE,M1_ELIGIBLE
3bca49014e80b5b5ce060f17ea5baed5,2018-04,13.099373758790442,True,AVAILABLE,M1_ELIGIBLE
3bcae8a1bac5d8f94f4e2f7ae4855348,2017-05,24.023053468652197,True,AVAILABLE,M1_ELIGIBLE
3bcaf78d207317de1cba7507d0ca7eb5,2018-02,9.13045867781301,True,AVAILABLE,M1_ELIGIBLE
3bcb751cca185b66b142f0c748f42049,2018-03,28.92611994848428,True,AVAILABLE,M1_ELIGIBLE
3bcc12f1de0b8f1a83703545794e5d28,2017-11,55.42440651309827,True,AVAILABLE,M1_ELIGIBLE
3bcc1c9f93f90f188ff37ccb4e22bad2,2018-03,20.153716952365418,True,AVAILABLE,M1_ELIGIBLE
3bcc866b8a286c46394d2aa9dfd06240,2018-01,30.702204284015878,True,AVAILABLE,M1_ELIGIBLE
3bccfd7e1731434bef6a720c0411bb06,2017-10,13.967923461710553,True,AVAILABLE,M1_ELIGIBLE
3bcd900ad6c00ba28359abcf765cc05d,2018-08,8.544281612708387,True,AVAILABLE,M1_ELIGIBLE
3bce1be95e783fcb928b6435d268d89c,2018-04,20.044868213860035,True,AVAILABLE,M1_ELIGIBLE
3bce4193e30b36d4d3284df3fa96d77f,2017-10,13.114999078607598,True,AVAILABLE,M1_ELIGIBLE
3bce95e33874f0710416f69572c5b40e,2017-12,8.302316243645096,True,AVAILABLE,M1_ELIGIBLE
3bcf5ba4eec8b84af7663e2e261957cc,2017-01,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3bd0bb2ff89d41d457919c9734c2a1a5,2017-12,10.910110081834185,True,AVAILABLE,M1_ELIGIBLE
3bd0f236adc665a39d6119dea1d84854,2018-01,17.916563430419114,True,AVAILABLE,M1_ELIGIBLE
3bd1df775df3958fa5a42deddb92d151,2017-08,15.693342459028107,True,AVAILABLE,M1_ELIGIBLE
3bd276decc90bce797094f7b6524e462,2017-11,13.907571010242505,True,AVAILABLE,M1_ELIGIBLE
3bd3e7a970612f2a863088c909ef42f6,2017-05,12.671190443582349,True,AVAILABLE,M1_ELIGIBLE
3bd40e0c282b7b2b26cf8211b8697490,2018-06,12.336096255177315,True,AVAILABLE,M1_ELIGIBLE
3bd43a26499bf56a2fff6adb8464f172,2017-10,34.493953469088424,True,AVAILABLE,M1_ELIGIBLE
3bd4ee403abd790f3250984b0eddb23a,2017-11,15.634733545682822,True,AVAILABLE,M1_ELIGIBLE
3bd5b53dee9d54938f56208bcc03d855,2017-01,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3bd5b8bba961482f0f6c2e3502ac63bf,2017-09,15.671675131703909,True,AVAILABLE,M1_ELIGIBLE
3bd72d0bf4e30e74322d88fe9dd5ac2d,2017-08,17.62745653716841,True,AVAILABLE,M1_ELIGIBLE
3bd820484fb08cbd09f9d3f378fae1a4,2018-06,85.63948704149273,True,AVAILABLE,M1_ELIGIBLE
3bd83574ec8929f033dc1e477c01e802,2018-01,14.967648344683292,True,AVAILABLE,M1_ELIGIBLE
3bd9055cde8c3ff6e14396459c776cbf,2018-08,14.767568459203702,True,AVAILABLE,M1_ELIGIBLE
3bd9d48e8870dad5ddbae6e5a7c183c3,2017-12,16.75903129140181,True,AVAILABLE,M1_ELIGIBLE
3bdb4a8f9e391c81696a80c1bf7c67ff,2017-04,12.743015614778725,True,AVAILABLE,M1_ELIGIBLE
3bdb9c65ca79d76edc98ae76864b3d00,2017-03,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3bdbd9f5f42278fb48aa879475fb33b4,2017-08,26.894385042481886,True,AVAILABLE,M1_ELIGIBLE
3bddb2b41050ba947411a0fc9143fcbd,2018-07,17.96519259900913,True,AVAILABLE,M1_ELIGIBLE
3bdebe4ea3f450a5d8f6c50f1771c9ef,2017-12,27.470853299940995,True,AVAILABLE,M1_ELIGIBLE
3bdee9037e5c8cb41e34af539f550cb0,2018-04,14.552107216878113,True,AVAILABLE,M1_ELIGIBLE
3bdf42bf290aa910a8df3ece52413067,2018-06,27.93191862180302,True,AVAILABLE,M1_ELIGIBLE
3be018db2cccab04983c171b901ad20e,2018-01,18.811376579771153,True,AVAILABLE,M1_ELIGIBLE
3be022c04922f96b5df70e2ad9e2c852,2018-03,28.117289161464253,True,AVAILABLE,M1_ELIGIBLE
3be02448faefd4cf9a63648ccf10c1e1,2018-07,30.04870220790153,True,AVAILABLE,M1_ELIGIBLE
3be070ae2edd92621c933c5341674b4e,2017-11,27.33085728151012,True,AVAILABLE,M1_ELIGIBLE
3be081dab4d2bd03cca448a1e0befbd5,2018-01,15.105329294356602,True,AVAILABLE,M1_ELIGIBLE
3be0ae91dc77cae9d86932b984c9d5f3,2018-06,16.221571567381535,True,AVAILABLE,M1_ELIGIBLE
3be113c6f46b175e08325d580637fa4a,2018-08,16.15038116114285,True,AVAILABLE,M1_ELIGIBLE
3be1b5820b7f93acc617a3b680f37c91,2018-04,27.769587907943563,True,AVAILABLE,M1_ELIGIBLE
3be2b03f32e88489f49c64de449e6d98,2018-02,31.35572902801017,True,AVAILABLE,M1_ELIGIBLE
3be2b1040cee4f1c19a48c57ca3d2640,2017-09,18.520880808345197,True,AVAILABLE,M1_ELIGIBLE
3be5256ae9320c0c96853f3832dbd122,2018-01,13.986301712623387,True,AVAILABLE,M1_ELIGIBLE
3be8a1f84b766b7847d066e09de464c7,2018-01,14.78110609961916,True,AVAILABLE,M1_ELIGIBLE
3be920fd3c1704bf6fe6102ff9641407,2017-08,13.438988364956465,True,AVAILABLE,M1_ELIGIBLE
3be95134673694dafe888962e636f0ce,2018-07,15.535982514677713,True,AVAILABLE,M1_ELIGIBLE
3be9765eafd8ecf60d00e05f4cb35ad1,2018-01,21.084913408403377,True,AVAILABLE,M1_ELIGIBLE
3be9883ba4ef261dc194228abc739d0c,2017-01,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3bea0e06ec73730c80ae149e9ed771dc,2017-06,16.11973349289253,True,AVAILABLE,M1_ELIGIBLE
3bea71c4bc883f23291659b144e887a2,2018-04,20.834057903105244,True,AVAILABLE,M1_ELIGIBLE
3becc6bf91be2f15e6373b353532e294,2018-03,16.372124872969916,True,AVAILABLE,M1_ELIGIBLE
3bece71a0ce79d5d8945d9d665e5164e,2018-02,32.37394893617441,True,AVAILABLE,M1_ELIGIBLE
3becf59664a588ac335a36f2a08e2d2b,2018-08,19.81386724782381,True,AVAILABLE,M1_ELIGIBLE
3bed3182d08ce9d8c2e2a849db8a2257,2017-08,26.217480096831654,True,AVAILABLE,M1_ELIGIBLE
3bee0a6bb3f8fa5eb8dae9b65fc7944d,2017-04,12.369639373474527,True,AVAILABLE,M1_ELIGIBLE
3bee2e950ef2b2811ae57c743f57002b,2018-02,8.733264566415897,True,AVAILABLE,M1_ELIGIBLE
3beed0e86cd5296d2481066ba4cdf9fd,2017-10,11.638030069726932,True,AVAILABLE,M1_ELIGIBLE
3bef345f66e6215315fa59acd680c863,2018-07,25.268300588566937,True,AVAILABLE,M1_ELIGIBLE
3befd8331efa9255d2e09585a7042fc3,2017-05,24.20303650524154,True,AVAILABLE,M1_ELIGIBLE
3bf00487d4ab4ec12db62d8c542762c0,2017-11,8.958403656775841,True,AVAILABLE,M1_ELIGIBLE
3bf31ab7902ee8a53800c1f3d57651eb,2018-04,15.508788675564878,True,AVAILABLE,M1_ELIGIBLE
3bf38a1291bd775229ca3420296fca97,2017-09,14.107424699252146,True,AVAILABLE,M1_ELIGIBLE
3bf4ed8507baa998f5cbeb2e65d6e6f8,2018-04,16.427689618586072,True,AVAILABLE,M1_ELIGIBLE
3bf55ff583973c0c06914babcbb30891,2018-01,33.040814372877264,True,AVAILABLE,M1_ELIGIBLE
3bf5639554dc908f97a75a89878ad197,2017-09,17.198600533379558,True,AVAILABLE,M1_ELIGIBLE
3bf5c888a106e0e27fd82eb268baa621,2017-04,12.901277094363673,True,AVAILABLE,M1_ELIGIBLE
3bf64404e90aaf774854f9d82327af00,2017-07,14.023772182888488,True,AVAILABLE,M1_ELIGIBLE
3bf7afbf899683dbd726ff8b50d69c76,2018-08,20.696447580312956,True,AVAILABLE,M1_ELIGIBLE
3bf7f5b41faa36638d7516b58bd833a8,2018-02,14.176197778411574,True,AVAILABLE,M1_ELIGIBLE
3bf8bde9ea71a7f34051c164fa01b939,2017-10,22.00969013012318,True,AVAILABLE,M1_ELIGIBLE
3bfc0203088a0e595525c78127c2706f,2017-11,20.494654878842866,True,AVAILABLE,M1_ELIGIBLE
3bfc35d4ba7683a65787e6be78b670f4,2018-06,22.174290515129737,True,AVAILABLE,M1_ELIGIBLE
3bfcb67badce1259bcc45c6fd1daafdb,2018-02,16.05084118784788,True,AVAILABLE,M1_ELIGIBLE
3bfd4e221ebf6b1a72ee73a74bdeec8b,2017-02,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3bfd703ce884b8a0a65e63f2d4db6393,2017-05,10.96466413105111,True,AVAILABLE,M1_ELIGIBLE
3bfd863aeb764ee13e7a3909ca8be2a5,2018-04,14.116281540380944,True,AVAILABLE,M1_ELIGIBLE
3bfe23e972fbcc9388dac1afaa11eebd,2018-08,21.770801203898827,True,AVAILABLE,M1_ELIGIBLE
3bffa7b0b14b8da97ced87564e8cae11,2018-05,26.740878777747863,True,AVAILABLE,M1_ELIGIBLE
3c003c58ad1a4915b94afef4b6ca5271,2018-07,23.940919687997646,True,AVAILABLE,M1_ELIGIBLE
3c01e6d17f8090499836aa8841c2c587,2017-03,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c01ff78a2f337f911274be0d0338656,2018-06,40.013013130894606,True,AVAILABLE,M1_ELIGIBLE
3c04118e4788bb999f7371015e3dbdbe,2017-08,9.907656943260154,True,AVAILABLE,M1_ELIGIBLE
3c042ee4b8b597c3d265a93a21bbf99f,2018-06,78.26889964803883,True,AVAILABLE,M1_ELIGIBLE
3c05198859f49e5cd7177ae4567aecd4,2018-06,16.517987634666103,True,AVAILABLE,M1_ELIGIBLE
3c052d74f852adbeb14c7e8da52b9e6e,2018-01,16.105494597261153,True,AVAILABLE,M1_ELIGIBLE
3c057da49a74023e52c0ec5ba76843c0,2017-11,9.779042088426271,True,AVAILABLE,M1_ELIGIBLE
3c05b502206cc0e80f5a844de86bc870,2017-11,9.766862267842056,True,AVAILABLE,M1_ELIGIBLE
3c060be8256385c5eab23e0f857609d8,2017-05,17.860631990295193,True,AVAILABLE,M1_ELIGIBLE
3c0683f600fc10b269b333bbfba07813,2017-12,15.442146134718884,True,AVAILABLE,M1_ELIGIBLE
3c082ca49aaf1923e87b34e1375a1413,2018-07,10.964611043464469,True,AVAILABLE,M1_ELIGIBLE
3c0892663d9f2c3fd8d3d7bafc543e19,2017-12,21.233805484438133,True,AVAILABLE,M1_ELIGIBLE
3c0a028d6a294443cc9ca066194db51d,2018-05,18.49700030668952,True,AVAILABLE,M1_ELIGIBLE
3c0a046b559b573fb30e2c6b041fd544,2018-01,15.445759518165325,True,AVAILABLE,M1_ELIGIBLE
3c0a214a5ba7ab90427502f4d578b659,2018-04,17.7046498828022,True,AVAILABLE,M1_ELIGIBLE
3c0a8fee9785ffbf4381ff1eac0d220f,2017-10,19.77374439162717,True,AVAILABLE,M1_ELIGIBLE
3c0b25021f8a09b27020c445b8c9036a,2017-11,15.240001053692914,True,AVAILABLE,M1_ELIGIBLE
3c0b55362db9e4d58bc57e08f27bc7f7,2018-05,23.334569127479188,True,AVAILABLE,M1_ELIGIBLE
3c0b67bd85f2dfc07ce29067544177e7,2018-04,20.373092173206008,True,AVAILABLE,M1_ELIGIBLE
3c0b8706b065f9919d0505d3b3343881,2017-02,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c0be21119f52aa359b9adc51824ac6d,2018-04,29.34097925018873,True,AVAILABLE,M1_ELIGIBLE
3c0d5df689836dade4fd8ec4629ab387,2018-01,16.978602581303903,True,AVAILABLE,M1_ELIGIBLE
3c0f91a7a3493bb46260f52f2e6ab61a,2018-03,17.204576846719643,True,AVAILABLE,M1_ELIGIBLE
3c101bab9b1dcbd294379fa7a39aef00,2017-06,23.187248157555317,True,AVAILABLE,M1_ELIGIBLE
3c108bf0b4c9a78ebb9a049d90a9ceaf,2018-04,11.661586274756575,True,AVAILABLE,M1_ELIGIBLE
3c1098cb17277b62cfc709c7a9b500f5,2017-07,19.07132601457364,True,AVAILABLE,M1_ELIGIBLE
3c113bd44b17824938911bd89a2df4f7,2017-10,18.186462321066404,True,AVAILABLE,M1_ELIGIBLE
3c116d50bb76160ee1d7a2e8f5791427,2017-01,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c1241a1be26ab60ec48baeca3cc7037,2018-01,15.130050259477597,True,AVAILABLE,M1_ELIGIBLE
3c12bc6e3b1b88c14e55b9c38fddecf6,2017-11,27.301632841304475,True,AVAILABLE,M1_ELIGIBLE
3c13195e54b623f3040b926c83503002,2018-04,23.22585909425017,True,AVAILABLE,M1_ELIGIBLE
3c13a632eab1c856909bc8733878cf8f,2018-06,15.359953897654286,True,AVAILABLE,M1_ELIGIBLE
3c13ca3111b1b5f67cc6bae982e812d2,2018-06,16.961186115640785,True,AVAILABLE,M1_ELIGIBLE
3c140d933d3475ec823f9b748ca5c49f,2017-12,38.67323219432544,True,AVAILABLE,M1_ELIGIBLE
3c153f5d35e78b843022376a66dac30d,2017-11,14.72847298934946,True,AVAILABLE,M1_ELIGIBLE
3c16692a1dd481962d06a7f55598d8c1,2018-01,25.53864743132708,True,AVAILABLE,M1_ELIGIBLE
3c168c149c30652ebe339c9e5ab96f71,2017-04,14.307338456915117,True,AVAILABLE,M1_ELIGIBLE
3c179a72f1d2d9c87b18d2a0fa99079f,2017-06,17.03892204324104,True,AVAILABLE,M1_ELIGIBLE
3c18b2ddaa9cdf16188ac0ca3ad8dee4,2018-08,15.016612933650089,True,AVAILABLE,M1_ELIGIBLE
3c1b7beb2a3485c3ad6b4ba2a4865466,2017-08,8.769397386324988,True,AVAILABLE,M1_ELIGIBLE
3c1bdb3d635a802bc38ca0b87c14f2e5,2018-05,9.862386413367805,True,AVAILABLE,M1_ELIGIBLE
3c1c18de3b4459c8116a23272c4599d1,2017-09,44.44773396308868,True,AVAILABLE,M1_ELIGIBLE
3c1c45c6ad5ec5fdfbb0aa0e29a4ea23,2018-07,13.162985142492218,True,AVAILABLE,M1_ELIGIBLE
3c1ceafa085d9c28c784b0ad99895a6e,2017-03,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c1d975e12dfecfa6c8ecbf5cb29759d,2018-03,26.539371651034383,True,AVAILABLE,M1_ELIGIBLE
3c20f6cdfc62556d4c0ee421cbff6d76,2017-06,20.199365421931603,True,AVAILABLE,M1_ELIGIBLE
3c2162c803440f60242b30f84d448ee8,2017-12,23.627149547027834,True,AVAILABLE,M1_ELIGIBLE
3c21823fb08a6a2ff770877efffb1c1a,2018-02,49.24292492571646,True,AVAILABLE,M1_ELIGIBLE
3c21b0106dae1dae82f648a22f94a98c,2017-10,14.479729608374896,True,AVAILABLE,M1_ELIGIBLE
3c220c0a8ae53cc9f24d007cb5b1a15d,2017-02,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c224717f735680c865cdb827b6c81bd,2017-05,15.380136683186329,True,AVAILABLE,M1_ELIGIBLE
3c22fe6868c666f6a4edc2c5456c26aa,2017-11,18.997697048559967,True,AVAILABLE,M1_ELIGIBLE
3c23f03a52f26c926ec48ffa9bdd82f1,2017-05,18.453767709421584,True,AVAILABLE,M1_ELIGIBLE
3c25eb3ea386cf546da2ec2f471aa6b9,2017-10,15.174629125187987,True,AVAILABLE,M1_ELIGIBLE
3c26cf501fd4bd60950753e8e1495ba9,2017-05,24.076501707912506,True,AVAILABLE,M1_ELIGIBLE
3c276467cadfbfe2f055dbcc62e32b2d,2017-06,12.531210053138178,True,AVAILABLE,M1_ELIGIBLE
3c2923394ca30af830a14e74ab005b3e,2018-05,8.7365208072739,True,AVAILABLE,M1_ELIGIBLE
3c2988b42a58560a3f8f467ddef9eebb,2018-04,15.06986371195243,True,AVAILABLE,M1_ELIGIBLE
3c29c49c27446d81598a17be68d8f19a,2018-06,15.57213109268683,True,AVAILABLE,M1_ELIGIBLE
3c2a7cc75899d6a06e8735da9b7fa302,2017-02,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c2ae362c7a0d00db3ff4cc392e1844c,2018-04,17.89832292000808,True,AVAILABLE,M1_ELIGIBLE
3c2b7c318c6f9e50ae7845af21566a14,2017-09,31.160842421227574,True,AVAILABLE,M1_ELIGIBLE
3c2c60ec97f726dbfe5aef326056585f,2017-08,18.383189319318763,True,AVAILABLE,M1_ELIGIBLE
3c2cc795eaa5a2e2781b13d50f54ce11,2018-02,32.437709856973385,True,AVAILABLE,M1_ELIGIBLE
3c2ce68a8ae197f1c0761e0e49486673,2018-05,16.82517307258277,True,AVAILABLE,M1_ELIGIBLE
3c2e431d91a598f87200aaa0dcda0104,2017-12,18.059298305469994,True,AVAILABLE,M1_ELIGIBLE
3c2efaf967ce7ac93a892e7fd066e837,2017-08,17.73670723541474,True,AVAILABLE,M1_ELIGIBLE
3c3103a88bb7a7ec1235eace4515f212,2018-06,9.378793467777948,True,AVAILABLE,M1_ELIGIBLE
3c31094fbd7da6168cc190beedf23888,2017-10,19.35367606929928,True,AVAILABLE,M1_ELIGIBLE
3c314f50bc654f3c4e317b055681dff9,2017-03,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c31676dda1c2731a56d31f4157f72b4,2017-07,23.683988349379813,True,AVAILABLE,M1_ELIGIBLE
3c3176ab41411c8dfb63696074915868,2017-12,18.992274233401684,True,AVAILABLE,M1_ELIGIBLE
3c321c1ff61263804c94431316e7118f,2018-03,15.379003772614125,True,AVAILABLE,M1_ELIGIBLE
3c32b5ee0d19331febeea91a6fbf37c8,2018-08,20.875157552294457,True,AVAILABLE,M1_ELIGIBLE
3c33046864727b932e3c4087844f091c,2017-12,30.244661417052114,True,AVAILABLE,M1_ELIGIBLE
3c333445207b077f35c9e81a7e7c7273,2018-07,13.792798467508558,True,AVAILABLE,M1_ELIGIBLE
3c3360c269e1a6ac43d1bd512056e1f8,2018-06,22.345609775913367,True,AVAILABLE,M1_ELIGIBLE
3c34298915dda196e053873162f24bf4,2017-09,18.483193119404525,True,AVAILABLE,M1_ELIGIBLE
3c3578cbe37cf7af07897091fa676eb4,2017-10,26.552771717668524,True,AVAILABLE,M1_ELIGIBLE
3c35a673012104c0ceb001325c00bff4,2017-05,20.53399222342852,True,AVAILABLE,M1_ELIGIBLE
3c3757e099924a1ef846889be651f146,2018-07,26.784393185623088,True,AVAILABLE,M1_ELIGIBLE
3c38b53bb7d6f3c9f00d993a80f8cdd5,2017-10,13.528980471846227,True,AVAILABLE,M1_ELIGIBLE
3c39766b1734266956963c99f23bbb5a,2017-11,16.036674524864456,True,AVAILABLE,M1_ELIGIBLE
3c39f4ac4b4520bfaaba2cee448cd823,2018-03,13.746966803743879,True,AVAILABLE,M1_ELIGIBLE
3c3a231d25bdc9110e295bd809ac5e08,2017-11,17.365088742705666,True,AVAILABLE,M1_ELIGIBLE
3c3b5a515dbd753a7d18c009be59f57c,2018-08,14.209673064834474,True,AVAILABLE,M1_ELIGIBLE
3c3bd116a6376b59b139b7a173986cde,2018-02,13.947079138310835,True,AVAILABLE,M1_ELIGIBLE
3c3c6b986a4d292ad99cabd0f60a482c,2017-08,21.989162869371523,True,AVAILABLE,M1_ELIGIBLE
3c3ca087887f2b8c2f3ef5abfb394b34,2017-10,25.00139550160923,True,AVAILABLE,M1_ELIGIBLE
3c3d212226b96bb33fdc655e5b7f29d9,2017-05,15.596454623311221,True,AVAILABLE,M1_ELIGIBLE
3c3d88787b28904377716a09b10fb0e4,2018-08,25.87631728725054,True,AVAILABLE,M1_ELIGIBLE
3c3e5bec9a05202ab008c05c55f951fc,2018-08,31.46177276525842,True,AVAILABLE,M1_ELIGIBLE
3c3ed7a6847dfa5dce7ea4ee42925a48,2017-07,28.970866852212755,True,AVAILABLE,M1_ELIGIBLE
3c3fa8869e142a240f57aef59c095f6c,2018-05,15.764403099643214,True,AVAILABLE,M1_ELIGIBLE
3c40398038e198e9e1636c1116378da8,2018-03,30.287044293178823,True,AVAILABLE,M1_ELIGIBLE
3c40dc8defd3678f2751f2e8ee34f06c,2017-06,57.54615552233785,True,AVAILABLE,M1_ELIGIBLE
3c40fc70c7a1287e9616fb5dce615df1,2017-09,18.63941876447634,True,AVAILABLE,M1_ELIGIBLE
3c415210065a46fd831a05ef3fec9639,2017-03,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c42071acf925f589bd9a83f291c6b8a,2017-09,32.10703330049035,True,AVAILABLE,M1_ELIGIBLE
3c42504a29a2c13b4251142c0405cec1,2017-04,24.213749391266067,True,AVAILABLE,M1_ELIGIBLE
3c4329c91605952deb53464dc789ae79,2018-01,16.544633191134096,True,AVAILABLE,M1_ELIGIBLE
3c438ee632629e70a91116ac30f8d511,2017-10,10.665530185686727,True,AVAILABLE,M1_ELIGIBLE
3c4401b17854071a9f4cf7a4d017fe3a,2018-07,17.823692055012117,True,AVAILABLE,M1_ELIGIBLE
3c440cd6b051f95b4189123e5266ca02,2017-03,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c469482cf99003bb0246dc0396eafa4,2018-05,38.33132154437025,True,AVAILABLE,M1_ELIGIBLE
3c46c2117318cbd8541dda462f4df9f7,2017-12,16.031422359481923,True,AVAILABLE,M1_ELIGIBLE
3c48d0b1606cb9fd83fc2f50ecdcdbab,2018-06,14.303135264798591,True,AVAILABLE,M1_ELIGIBLE
3c49ac24936ce58ff09050d9878c2130,2018-08,11.853083089514369,True,AVAILABLE,M1_ELIGIBLE
3c4a05391c2fcd152731f52de8fc4347,2018-03,38.85075545061604,True,AVAILABLE,M1_ELIGIBLE
3c4bb13fb00d3bc789b3dca0789480a5,2018-04,9.785203094633617,True,AVAILABLE,M1_ELIGIBLE
3c4bb7f6331faec0e9dbc045d45f04d7,2017-08,8.674720207617376,True,AVAILABLE,M1_ELIGIBLE
3c4c849af792eb517f0ecda508b8b3da,2017-05,17.463941747110567,True,AVAILABLE,M1_ELIGIBLE
3c4e225b9b32cc19fcefee42082df53f,2017-10,16.83622382587218,True,AVAILABLE,M1_ELIGIBLE
3c4eb32cdaf179f4dcd0afa93bb88783,2017-03,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c4ec7795b9ef9b762cb33214c19c80c,2018-05,22.57749975929791,True,AVAILABLE,M1_ELIGIBLE
3c4ef06a14ef470e73ea05eb315ff841,2018-08,19.63440983335251,True,AVAILABLE,M1_ELIGIBLE
3c4f38e27c5f6f27be39c8a2932c43e1,2017-01,,False,WARMUP_MIN_TRAIN_MONTHS,M0_FALLBACK
3c4f4a215516b1f6013a569c7013f45d,2018-02,8.050959880368257,True,AVAILABLE,M1_ELIGIBLE
3c4f9e52d069bbf6d9dd15cd45ab6ef2,2017-10,26.32398977159978,True,AVAILABLE,M1_ELIGIBLE
